dataset	model	run	windows_size	strategy	mask_ratio	epochs	learning_rate	batch	precision	recall	f1
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.4	5	3e-05	16	0.9075013114180801	0.9189093484419264	0.9131697017682766
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.4	5	3e-05	16	0.9071028691392582	0.9180240793201133	0.9125307990144315
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.5	5	3e-05	16	0.9073588533473169	0.9190864022662889	0.9131849766910017
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.5	5	3e-05	16	0.9090909090909091	0.9153682719546742	0.9122187913542126
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.6	5	3e-05	16	0.9056702835141757	0.9162535410764873	0.9109311740890689
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.6	5	3e-05	16	0.9059484120021056	0.914128895184136	0.9100202696748039
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.7	5	3e-05	16	0.9024689196287865	0.9125354107648725	0.9074742494937933
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.7	5	3e-05	16	0.9071966380668884	0.9173158640226629	0.9122281891011533
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.8	5	3e-05	16	0.9089628455714034	0.9139518413597734	0.9114505164650835
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.8	5	3e-05	16	0.9098591549295775	0.9150141643059491	0.9124293785310735
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	0.9	5	3e-05	16	0.9027899631514301	0.9109419263456091	0.9068476249228871
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	0.9	5	3e-05	16	0.9013713080168776	0.9077549575070821	0.9045518701482005
conll2003	FacebookAI/xlm-roberta-base	1	1	outside	1.0	5	3e-05	16	0.9109281437125748	0.6464235127478754	0.7562137531068766
conll2003	FacebookAI/xlm-roberta-base	2	1	outside	1.0	5	3e-05	16	0.9181716833890747	0.7291076487252125	0.8127898944044211
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.01	5	3e-05	16	0.9067248908296943	0.9190864022662889	0.9128638002286116
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.01	5	3e-05	16	0.9100769769069279	0.9210339943342776	0.9155227032734952
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.03	5	3e-05	16	0.9081222707423581	0.9205028328611898	0.9142706409918228
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.03	5	3e-05	16	0.906638640742687	0.9164305949008499	0.9115083208593818
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.05	5	3e-05	16	0.909298245614035	0.9176699716713881	0.913464927740571
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.05	5	3e-05	16	0.9089793055068397	0.9176699716713881	0.9133039647577094
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.05	5	3e-05	16	0.9074009119607155	0.9160764872521246	0.9117180616740087
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.05	5	3e-05	16	0.9078671328671328	0.9194405099150141	0.9136171710063336
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.1	5	3e-05	16	0.9049197487787858	0.9183781869688386	0.9115992970123022
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.1	5	3e-05	16	0.9079131652661064	0.9182011331444759	0.9130281690140845
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.2	5	3e-05	16	0.9075144508670521	0.9173158640226629	0.9123888350796865
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.2	5	3e-05	16	0.9107017543859649	0.9190864022662889	0.9148748678181177
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.3	5	3e-05	16	0.9064798598949212	0.9164305949008499	0.9114280683218877
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.3	5	3e-05	16	0.9094577996139673	0.9176699716713881	0.9135454305102669
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.4	5	3e-05	16	0.9038360483447189	0.9135977337110481	0.908690675354407
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.4	5	3e-05	16	0.9039706139583698	0.9150141643059491	0.9094588649362078
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.5	5	3e-05	16	0.9034240561896401	0.9109419263456091	0.907167416027506
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.5	5	3e-05	16	0.908899420747762	0.9167847025495751	0.9128250330542089
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.6	5	3e-05	16	0.9019470268373969	0.9104107648725213	0.9061591329632567
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.6	5	3e-05	16	0.9042515811665496	0.9112960339943342	0.9077601410934745
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.7	5	3e-05	16	0.9004389815627744	0.9079320113314447	0.9041699726703694
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.7	5	3e-05	16	0.904459721487749	0.9084631728045326	0.9064570267644202
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.8	5	3e-05	16	0.898828541001065	0.896600566572238	0.8977131714235064
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.8	5	3e-05	16	0.901595744680851	0.9003186968838527	0.9009567682494685
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	0.9	5	3e-05	16	0.8856278904304518	0.8815509915014165	0.8835847382431233
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	0.9	5	3e-05	16	0.890638824986728	0.8911118980169972	0.890875298699
conll2003	FacebookAI/xlm-roberta-base	1	2	windows	1.0	5	3e-05	16	0.7744833782569631	0.15262039660056656	0.2549918651087117
conll2003	FacebookAI/xlm-roberta-base	2	2	windows	1.0	5	3e-05	16	0.6977980258162491	0.16271246458923513	0.2638908829863604
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.01	5	3e-05	16	0.9091545597759496	0.9196175637393768	0.9143561306223044
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.01	5	3e-05	16	0.9052871148459384	0.9155453257790368	0.910387323943662
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.03	5	3e-05	16	0.9075792053211973	0.9180240793201133	0.9127717630490274
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.03	5	3e-05	16	0.9101261387526279	0.9197946175637394	0.914934836209933
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.05	5	3e-05	16	0.9085504458821473	0.919971671388102	0.9142253892847718
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.05	5	3e-05	16	0.9048865619546248	0.9180240793201133	0.9114079803128846
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.05	5	3e-05	16	0.9054361125677329	0.9171388101983002	0.9112498900518955
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.05	5	3e-05	16	0.9127693116132423	0.9226274787535411	0.9176719204015145
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.1	5	3e-05	16	0.9079636744673419	0.9205028328611898	0.9141902584842623
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.1	5	3e-05	16	0.910110390748204	0.9196175637393768	0.9148392778511669
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.2	5	3e-05	16	0.9055380301437084	0.9148371104815864	0.9101638189184429
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.2	5	3e-05	16	0.9055351842151214	0.9182011331444759	0.9118241758241757
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.3	5	3e-05	16	0.9094729469444931	0.9196175637393768	0.9145171229861785
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.3	5	3e-05	16	0.909043204477873	0.9201487252124646	0.9145622525296965
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.4	5	3e-05	16	0.9074397485155431	0.919971671388102	0.9136627395815017
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.4	5	3e-05	16	0.9087093389296957	0.919971671388102	0.9143058243885273
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.5	5	3e-05	16	0.9082954147707385	0.9189093484419264	0.9135715543038198
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.5	5	3e-05	16	0.9113214160532772	0.9206798866855525	0.9159767482825437
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.6	5	3e-05	16	0.9044875152785053	0.9171388101983002	0.9107692307692307
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.6	5	3e-05	16	0.9084864391951006	0.9192634560906515	0.9138431752178122
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.7	5	3e-05	16	0.9045041899441341	0.9173158640226629	0.9108649789029535
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.7	5	3e-05	16	0.9042199264577132	0.9143059490084986	0.9092349678668897
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.8	5	3e-05	16	0.9076466480446927	0.9205028328611898	0.914029535864979
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.8	5	3e-05	16	0.9059561128526645	0.9210339943342776	0.9134328358208955
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	0.9	5	3e-05	16	0.9030906233630173	0.9157223796033994	0.9093626373626373
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	0.9	5	3e-05	16	0.906310085649362	0.9180240793201133	0.912129474887853
conll2003	FacebookAI/xlm-roberta-base	1	2	outside	1.0	5	3e-05	16	0.9036273115220483	0.8997875354107648	0.9017033356990772
conll2003	FacebookAI/xlm-roberta-base	2	2	outside	1.0	5	3e-05	16	0.9074074074074074	0.9109419263456091	0.9091712316663721
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.01	5	3e-05	16	0.9072812991094814	0.919971671388102	0.9135824175824176
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.01	5	3e-05	16	0.9111617312072893	0.9206798866855525	0.9158960810215765
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.03	5	3e-05	16	0.9068344694983395	0.9185552407932012	0.9126572257894274
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.03	5	3e-05	16	0.909856190810242	0.9185552407932012	0.9141850220264317
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.05	5	3e-05	16	0.9046621267679413	0.9173158640226629	0.9109450549450548
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.05	5	3e-05	16	0.9077865266841645	0.9185552407932012	0.9131391357916043
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.05	5	3e-05	16	0.9041215508208174	0.9166076487252125	0.910321786530684
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.05	5	3e-05	16	0.911255032382286	0.921742209631728	0.9164686207200071
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.1	5	3e-05	16	0.9099842077557466	0.9182011331444759	0.9140742046355864
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.1	5	3e-05	16	0.9097902097902097	0.9213881019830028	0.9155524278676987
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.2	5	3e-05	16	0.9055021834061135	0.9178470254957507	0.9116328145608019
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.2	5	3e-05	16	0.9056109071840587	0.9173158640226629	0.911425807019087
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.3	5	3e-05	16	0.9072291265534745	0.9176699716713881	0.9124196813660769
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.3	5	3e-05	16	0.9048451985306979	0.915899433427762	0.9103387593488781
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.4	5	3e-05	16	0.905277874868927	0.9171388101983002	0.911169744942832
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.4	5	3e-05	16	0.9073359073359073	0.9153682719546742	0.9113343909747929
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.5	5	3e-05	16	0.9031634446397188	0.9098796033994334	0.9065090844946199
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.5	5	3e-05	16	0.9067722075637643	0.9127124645892352	0.9097326391952705
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.6	5	3e-05	16	0.9047367494277162	0.9097025495750708	0.9072128542420764
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.6	5	3e-05	16	0.9025505716798593	0.9084631728045326	0.9054972205064854
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.7	5	3e-05	16	0.9032200990799717	0.9038597733711048	0.9035398230088495
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.7	5	3e-05	16	0.9014308426073132	0.9035056657223796	0.9024670616323283
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.8	5	3e-05	16	0.9010756480338564	0.9047450424929179	0.9029066171923315
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.8	5	3e-05	16	0.9002126905352712	0.8992563739376771	0.8997342781222321
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	0.9	5	3e-05	16	0.8944	0.890757790368272	0.8925751796327508
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	0.9	5	3e-05	16	0.8868496079828938	0.8811968838526912	0.8840142095914741
conll2003	FacebookAI/xlm-roberta-base	1	3	windows	1.0	5	3e-05	16	0.5753052917232022	0.07507082152974505	0.1328112764291308
conll2003	FacebookAI/xlm-roberta-base	2	3	windows	1.0	5	3e-05	16	0.5893246187363834	0.09578611898016998	0.16478830338105394
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.01	5	3e-05	16	0.9081062194269741	0.9203257790368272	0.9141751670770313
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.01	5	3e-05	16	0.9078187860766136	0.9189093484419264	0.9133304003519578
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.03	5	3e-05	16	0.9067574646411733	0.9194405099150141	0.9130549450549451
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.03	5	3e-05	16	0.9103798354629792	0.9208569405099151	0.9155884165126309
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.05	5	3e-05	16	0.908852344296711	0.9197946175637394	0.9142907426962338
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.05	5	3e-05	16	0.9040307101727447	0.9173158640226629	0.9106248352227787
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.05	5	3e-05	16	0.9076143904994761	0.9201487252124646	0.9138385792157552
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.05	5	3e-05	16	0.9057692307692308	0.9173158640226629	0.911505981703026
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.1	5	3e-05	16	0.9044697633654689	0.9135977337110481	0.9090108341407558
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.1	5	3e-05	16	0.9130282307557426	0.9219192634560907	0.9174522068540216
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.2	5	3e-05	16	0.9062554451995121	0.9208569405099151	0.913497848423641
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.2	5	3e-05	16	0.9068181818181819	0.9183781869688386	0.9125615763546797
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.3	5	3e-05	16	0.9087093389296957	0.919971671388102	0.9143058243885273
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.3	5	3e-05	16	0.9073426573426573	0.9189093484419264	0.9130893736805067
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.4	5	3e-05	16	0.9096153846153846	0.9212110481586402	0.9153764954257566
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.4	5	3e-05	16	0.9049117287187555	0.9166076487252125	0.9107221391503211
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.5	5	3e-05	16	0.9112818721620678	0.9238668555240793	0.9175312115350801
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.5	5	3e-05	16	0.9100122313471956	0.9220963172804533	0.9160144226541201
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.6	5	3e-05	16	0.905012267788293	0.9143059490084986	0.9096353707944337
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.6	5	3e-05	16	0.9061900610287708	0.9201487252124646	0.9131160502503733
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.7	5	3e-05	16	0.9065274151436031	0.9220963172804533	0.9142455893969982
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.7	5	3e-05	16	0.9083581566497284	0.9178470254957507	0.9130779392338177
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.8	5	3e-05	16	0.9068995633187773	0.9192634560906515	0.913039655324013
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.8	5	3e-05	16	0.9069808027923211	0.9201487252124646	0.9135173141149587
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	0.9	5	3e-05	16	0.9034229828850856	0.915899433427762	0.9096184279936698
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	0.9	5	3e-05	16	0.9010778859527121	0.9176699716713881	0.9092982456140349
conll2003	FacebookAI/xlm-roberta-base	1	3	outside	1.0	5	3e-05	16	0.9031751570132589	0.9166076487252125	0.909841827768014
conll2003	FacebookAI/xlm-roberta-base	2	3	outside	1.0	5	3e-05	16	0.9025157232704403	0.9146600566572238	0.9085473091804432
conll2003	google-bert/bert-base-cased	1	1	windows	0.01	7	3e-05	16	0.9177237491190979	0.9222733711048159	0.9199929353585306
conll2003	google-bert/bert-base-cased	2	1	windows	0.01	7	3e-05	16	0.9124100403721257	0.9203257790368272	0.916350815337153
conll2003	google-bert/bert-base-cased	1	1	windows	0.03	7	3e-05	16	0.913623595505618	0.9213881019830028	0.9174894217207333
conll2003	google-bert/bert-base-cased	2	1	windows	0.03	7	3e-05	16	0.9124254124254124	0.9205028328611898	0.9164463246959281
conll2003	google-bert/bert-base-cased	1	1	windows	0.05	7	3e-05	16	0.9085504458821473	0.919971671388102	0.9142253892847718
conll2003	google-bert/bert-base-cased	2	1	windows	0.05	7	3e-05	16	0.9119817287420942	0.9190864022662889	0.9155202821869488
conll2003	google-bert/bert-base-cased	1	1	windows	0.05	7	3e-05	16	0.9126928471248247	0.921742209631728	0.9171952078928822
conll2003	google-bert/bert-base-cased	2	1	windows	0.05	7	3e-05	16	0.9083742116327961	0.9180240793201133	0.9131736526946108
conll2003	google-bert/bert-base-cased	1	1	windows	0.1	7	3e-05	16	0.9095539164032315	0.9169617563739377	0.9132428143184623
conll2003	google-bert/bert-base-cased	2	1	windows	0.1	7	3e-05	16	0.9103036685975074	0.9182011331444759	0.9142353459673865
conll2003	google-bert/bert-base-cased	1	1	windows	0.2	7	3e-05	16	0.9124845923578094	0.9174929178470255	0.9149819016509225
conll2003	google-bert/bert-base-cased	2	1	windows	0.2	7	3e-05	16	0.9112705635281764	0.9219192634560907	0.9165639852138708
conll2003	google-bert/bert-base-cased	1	1	windows	0.3	7	3e-05	16	0.9071353620146905	0.9183781869688386	0.9127221537920113
conll2003	google-bert/bert-base-cased	2	1	windows	0.3	7	3e-05	16	0.9111384831954953	0.9167847025495751	0.9139528726502515
conll2003	google-bert/bert-base-cased	1	1	windows	0.4	7	3e-05	16	0.9144318983768525	0.9176699716713881	0.9160480735242136
conll2003	google-bert/bert-base-cased	2	1	windows	0.4	7	3e-05	16	0.9145825995068686	0.9194405099150141	0.9170051209606216
conll2003	google-bert/bert-base-cased	1	1	windows	0.5	7	3e-05	16	0.9136983873825979	0.9128895184135978	0.9132937738021432
conll2003	google-bert/bert-base-cased	2	1	windows	0.5	7	3e-05	16	0.9114214992927864	0.9127124645892352	0.91206652512385
conll2003	google-bert/bert-base-cased	1	1	windows	0.6	7	3e-05	16	0.9094119724527635	0.9118271954674221	0.9106179824949164
conll2003	google-bert/bert-base-cased	2	1	windows	0.6	7	3e-05	16	0.9097651421508035	0.9121813031161473	0.9109716205463707
conll2003	google-bert/bert-base-cased	1	1	windows	0.7	7	3e-05	16	0.9094299413958444	0.9066926345609065	0.9080592251086089
conll2003	google-bert/bert-base-cased	2	1	windows	0.7	7	3e-05	16	0.9115826702033598	0.9127124645892352	0.912147217552862
conll2003	google-bert/bert-base-cased	1	1	windows	0.8	7	3e-05	16	0.9113018597997139	0.9022662889518414	0.906761565836299
conll2003	google-bert/bert-base-cased	2	1	windows	0.8	7	3e-05	16	0.9083109919571045	0.8997875354107648	0.904029173708085
conll2003	google-bert/bert-base-cased	1	1	windows	0.9	7	3e-05	16	0.906164757228587	0.8822592067988668	0.8940522113573159
conll2003	google-bert/bert-base-cased	2	1	windows	0.9	7	3e-05	16	0.9092716428700525	0.890757790368272	0.8999195063053395
conll2003	google-bert/bert-base-cased	1	1	windows	1.0	7	3e-05	16	0.8288043478260869	0.1620042492917847	0.2710308056872038
conll2003	google-bert/bert-base-cased	2	1	windows	1.0	7	3e-05	16	0.8046332046332046	0.1844900849858357	0.3001584329540545
conll2003	google-bert/bert-base-cased	1	1	outside	0.01	7	3e-05	16	0.9147477588328353	0.9213881019830028	0.9180559230837082
conll2003	google-bert/bert-base-cased	2	1	outside	0.01	7	3e-05	16	0.9095521343596921	0.9205028328611898	0.9149947201689546
conll2003	google-bert/bert-base-cased	1	1	outside	0.03	7	3e-05	16	0.9157728151925444	0.9220963172804533	0.9189236876929864
conll2003	google-bert/bert-base-cased	2	1	outside	0.03	7	3e-05	16	0.9151142355008788	0.9219192634560907	0.9185041453519139
conll2003	google-bert/bert-base-cased	1	1	outside	0.05	7	3e-05	16	0.9140200035093876	0.9222733711048159	0.918128139596369
conll2003	google-bert/bert-base-cased	2	1	outside	0.05	7	3e-05	16	0.9114857744994731	0.9189093484419264	0.9151825074942691
conll2003	google-bert/bert-base-cased	1	1	outside	0.05	7	3e-05	16	0.9116303583977512	0.9187322946175638	0.9151675485008819
conll2003	google-bert/bert-base-cased	2	1	outside	0.05	7	3e-05	16	0.9116148304340186	0.9185552407932012	0.9150718758267925
conll2003	google-bert/bert-base-cased	1	1	outside	0.1	7	3e-05	16	0.911625460284061	0.9205028328611898	0.9160426394150296
conll2003	google-bert/bert-base-cased	2	1	outside	0.1	7	3e-05	16	0.9129213483146067	0.9206798866855525	0.9167842031029619
conll2003	google-bert/bert-base-cased	1	1	outside	0.2	7	3e-05	16	0.9099177890502012	0.9210339943342776	0.9154421469423669
conll2003	google-bert/bert-base-cased	2	1	outside	0.2	7	3e-05	16	0.9114656381486677	0.9205028328611898	0.9159619450317125
conll2003	google-bert/bert-base-cased	1	1	outside	0.3	7	3e-05	16	0.9114455722786139	0.9220963172804533	0.9167400105615208
conll2003	google-bert/bert-base-cased	2	1	outside	0.3	7	3e-05	16	0.9109205460273013	0.9215651558073654	0.9162119345185706
conll2003	google-bert/bert-base-cased	1	1	outside	0.4	7	3e-05	16	0.9116303583977512	0.9187322946175638	0.9151675485008819
conll2003	google-bert/bert-base-cased	2	1	outside	0.4	7	3e-05	16	0.9100612423447069	0.9208569405099151	0.91542726392678
conll2003	google-bert/bert-base-cased	1	1	outside	0.5	7	3e-05	16	0.9154035953471977	0.9196175637393768	0.9175057410351528
conll2003	google-bert/bert-base-cased	2	1	outside	0.5	7	3e-05	16	0.9117698649359761	0.9203257790368272	0.9160278438628954
conll2003	google-bert/bert-base-cased	1	1	outside	0.6	7	3e-05	16	0.9094736842105263	0.9178470254957507	0.9136411702502643
conll2003	google-bert/bert-base-cased	2	1	outside	0.6	7	3e-05	16	0.9088674275680422	0.9164305949008499	0.9126333421493432
conll2003	google-bert/bert-base-cased	1	1	outside	0.7	7	3e-05	16	0.9104294478527607	0.9196175637393768	0.9150004404122257
conll2003	google-bert/bert-base-cased	2	1	outside	0.7	7	3e-05	16	0.9118113008273191	0.9171388101983002	0.9144672963191808
conll2003	google-bert/bert-base-cased	1	1	outside	0.8	7	3e-05	16	0.9084210526315789	0.9167847025495751	0.9125837151921043
conll2003	google-bert/bert-base-cased	2	1	outside	0.8	7	3e-05	16	0.907306816190643	0.9167847025495751	0.9120211360634082
conll2003	google-bert/bert-base-cased	1	1	outside	0.9	7	3e-05	16	0.9148148148148149	0.9183781869688386	0.916593037639159
conll2003	google-bert/bert-base-cased	2	1	outside	0.9	7	3e-05	16	0.9038965577494321	0.915899433427762	0.9098584117491865
conll2003	google-bert/bert-base-cased	1	1	outside	1.0	7	3e-05	16	0.9240450430558622	0.7409702549575071	0.8224427630932495
conll2003	google-bert/bert-base-cased	2	1	outside	1.0	7	3e-05	16	0.9210585840307622	0.7209631728045326	0.8088191478796305
conll2003	google-bert/bert-base-cased	1	2	windows	0.01	7	3e-05	16	0.9127234490010515	0.9220963172804533	0.9173859432799013
conll2003	google-bert/bert-base-cased	2	2	windows	0.01	7	3e-05	16	0.9122807017543859	0.9206798866855525	0.9164610504053577
conll2003	google-bert/bert-base-cased	1	2	windows	0.03	7	3e-05	16	0.9094556873691556	0.9229815864022662	0.9161687170474516
conll2003	google-bert/bert-base-cased	2	2	windows	0.03	7	3e-05	16	0.911625460284061	0.9205028328611898	0.9160426394150296
conll2003	google-bert/bert-base-cased	1	2	windows	0.05	7	3e-05	16	0.9090430201931519	0.9166076487252125	0.9128096623468218
conll2003	google-bert/bert-base-cased	2	2	windows	0.05	7	3e-05	16	0.9107174179968427	0.9192634560906515	0.9149704819807912
conll2003	google-bert/bert-base-cased	1	2	windows	0.05	7	3e-05	16	0.9133263009845288	0.9197946175637394	0.9165490472829922
conll2003	google-bert/bert-base-cased	2	2	windows	0.05	7	3e-05	16	0.9131046613896218	0.9190864022662889	0.9160857672284478
conll2003	google-bert/bert-base-cased	1	2	windows	0.1	7	3e-05	16	0.9120589784096893	0.919971671388102	0.9159982371088586
conll2003	google-bert/bert-base-cased	2	2	windows	0.1	7	3e-05	16	0.9089790897908979	0.915899433427762	0.9124261398712409
conll2003	google-bert/bert-base-cased	1	2	windows	0.2	7	3e-05	16	0.9149235366496749	0.9215651558073654	0.9182323365969833
conll2003	google-bert/bert-base-cased	2	2	windows	0.2	7	3e-05	16	0.9103823219922834	0.9190864022662889	0.9147136563876652
conll2003	google-bert/bert-base-cased	1	2	windows	0.3	7	3e-05	16	0.9098087383751535	0.9180240793201133	0.9138979465938133
conll2003	google-bert/bert-base-cased	2	2	windows	0.3	7	3e-05	16	0.9109468497008095	0.9164305949008499	0.9136804942630186
conll2003	google-bert/bert-base-cased	1	2	windows	0.4	7	3e-05	16	0.9127067933826117	0.9182011331444759	0.9154457193292145
conll2003	google-bert/bert-base-cased	2	2	windows	0.4	7	3e-05	16	0.9121383203952012	0.9153682719546742	0.9137504418522445
conll2003	google-bert/bert-base-cased	1	2	windows	0.5	7	3e-05	16	0.9070586164407675	0.9123583569405099	0.9097007679406832
conll2003	google-bert/bert-base-cased	2	2	windows	0.5	7	3e-05	16	0.9125750618156129	0.9148371104815864	0.9137046861184792
conll2003	google-bert/bert-base-cased	1	2	windows	0.6	7	3e-05	16	0.9106065980844271	0.9089943342776204	0.9097997519050152
conll2003	google-bert/bert-base-cased	2	2	windows	0.6	7	3e-05	16	0.9071692795490576	0.9118271954674221	0.9094922737306842
conll2003	google-bert/bert-base-cased	1	2	windows	0.7	7	3e-05	16	0.9050210674157303	0.9127124645892352	0.9088504936530324
conll2003	google-bert/bert-base-cased	2	2	windows	0.7	7	3e-05	16	0.9107806691449815	0.9109419263456091	0.9108612906081262
conll2003	google-bert/bert-base-cased	1	2	windows	0.8	7	3e-05	16	0.90625	0.9036827195467422	0.9049645390070922
conll2003	google-bert/bert-base-cased	2	2	windows	0.8	7	3e-05	16	0.9087977065042108	0.8980169971671388	0.9033751892421409
conll2003	google-bert/bert-base-cased	1	2	windows	0.9	7	3e-05	16	0.8985009933176811	0.880842776203966	0.889584264640143
conll2003	google-bert/bert-base-cased	2	2	windows	0.9	7	3e-05	16	0.9030668127053669	0.8758852691218131	0.8892683803703039
